標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
安聯台灣科技基金,ACDD04-EQTAL046,台幣,國內股票開放型科技類,2001/04/03,RR5,無,2026/09/11,757.93,-0.51,52.99,165.09,394.28,,34.63,0.88,1.16,-,"2,525.72億",,
野村中小基金-累積類型,ACIC08-EQTIG013,台幣,國內股票開放型中小型,2001/04/11,RR5,無,2026/09/11,621.62,11.02,64.65,164,338.32,,33.97,0.89,1.52,-,220.72億,,
原康健人壽標的＿元大新主流證券投資信託基金,ACYT11-CGTS0,台幣,國內股票開放型一般股票型,1999/08/20,RR4,無,2026/09/11,181.62,-1.33,47.14,158.42,289.41,,40.21,0.75,1.59,-,219.88億,,
街口中小型基金,ACCH03-EQTPA001,台幣,國內股票開放型中小型,2003/03/12,RR5,無,2026/09/11,196.56,0.41,46.64,156.04,328.61,,29.51,0.98,1.49,-,8.15億,,
統一龍馬基金,ACPS03-EQTUP005,台幣,國內股票開放型一般股票型,1995/04/08,RR4,-,2026/09/11,624.71,4.73,67.93,155.78,342.55,,34.09,0.86,1.14,-,92.81億,,
元大台灣高股息優質龍頭基金-新台幣(B)配息 - (配現金)(本基金之配息來源可能為收益平準金且並無保證收益及配息),ACYT162-ECTPL011,台幣,國內股票開放型一般股票型,2020/03/23,RR4,月配,2026/09/11,28.29,15,67.04,150.99,248.64,,35.77,0.8,1.32,-,277.81億,,
元大台灣高股息優質龍頭基金-新台幣(A)不配息(本基金之配息來源可能為收益平準金且並無保證收益及配息),ACYT161-EQTPL010,台幣,國內股票開放型一般股票型,2020/03/23,RR4,無,2026/09/11,51.61,15,66.97,150.78,248.72,,35.82,0.8,1.32,-,509.34億,,
原康健人壽標的＿安聯台灣大壩基金,ACDD01-CATS6,台幣,國內股票開放型一般股票型,2000/04/10,RR4,無,2026/09/11,319.61,2.59,50.34,147.22,342.67,,30.94,0.9,1.19,-,770.11億,,
安聯台灣大壩基金-A類型-新臺幣,ACDD01-EQTAL005,台幣,國內股票開放型一般股票型,2000/04/10,RR4,無,2026/09/11,319.61,2.59,50.34,147.22,342.67,,30.94,0.9,1.19,-,770.11億,,
原康健人壽標的＿元大卓越證券投資信託基金,ACYT04-CGTS1,台幣,國內股票開放型一般股票型,1995/11/22,RR4,無,2026/09/11,228.24,2.59,43.78,147.01,285.15,,35.79,0.79,1.38,-,134.33億,,
瀚亞中小型股基金,ACCP10-EQTPC003,台幣,國內股票開放型中小型,1998/04/03,RR5,無,2026/09/11,167.14,5.88,50.52,146.12,297.01,,30.82,0.9,1.46,-,30.66億,,
玉山保德信中小型股基金,ACML09-EQTPD003,台幣,國內股票開放型中小型,1999/01/22,RR5,無,2026/09/11,321.25,1.36,41.06,145.51,317.42,,34.36,0.82,1.57,-,36.45億,,
摩根新興科技基金-一般型(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACJF76-EQTJF077,台幣,國內股票開放型科技類,1995/03/23,RR5,無,2026/09/11,452.06,0.61,56.09,140.1,332.55,,36.19,0.76,0.99,-,200.41億,,
原康健人壽標的＿元大多福證券投資信託基金,ACYT02-CGTA1,台幣,國內股票開放型一般股票型,1994/03/16,RR4,無,2026/09/11,337.89,2.32,46.95,139.04,280.38,,30.88,0.87,1.04,-,92.10億,,
元大多福基金,ACYT02-EQTPL003,台幣,國內股票開放型一般股票型,1994/03/16,RR4,無,2026/09/11,337.89,2.32,46.95,139.04,280.38,,30.88,0.87,1.04,-,92.10億,,
野村優質基金-累積類型新臺幣計價,ACIC01-BLTIG071,台幣,國內股票開放型一般股票型,1999/04/21,RR4,無,2026/09/11,481.91,11.01,66.22,136.79,316.62,,34.14,0.79,1.13,-,517.34億,,
原康健人壽標的＿野村優質證券投資信託基金,ACIC01-CCTS0,台幣,國內股票開放型一般股票型,1999/04/21,RR4,無,2026/09/11,481.91,11.01,66.22,136.79,316.62,,34.14,0.79,1.13,-,517.34億,,
原康健人壽標的＿台新2000高科技基金,ACSH03-CTTS0,台幣,國內股票開放型科技類,2000/03/07,RR5,無,2026/09/11,271.04,3.55,45.93,130.26,309.12,,33.67,0.77,0.7,-,42.09億,,
台新2000高科技基金,ACSH03-EQTTS005,台幣,國內股票開放型科技類,2000/03/07,RR5,無,2026/09/11,271.04,3.55,45.93,130.26,309.12,,33.67,0.77,0.7,-,42.09億,,
玉山保德信高成長基金,ACML01-EQTPD001,台幣,國內股票開放型一般股票型,1994/04/11,RR4,無,2026/09/11,623.25,4.65,51.65,128.99,264.75,,29.22,0.87,1.17,-,172.83億,,
安聯台灣智慧基金,ACDD19-EQTAL047,台幣,國內股票開放型一般股票型,2008/04/24,RR4,無,2026/09/11,395.19,-2.47,43.98,128.71,314.38,,34.12,0.75,1.51,-,597.10億,,
復華全方位基金A類型(基金之配息來源可能為本金及收益平準金且本基金並無保證收益及配息),ACFH15-EQTFH026,台幣,國內股票開放型一般股票型,2005/08/01,RR4,無,2026/09/11,194.14,4.12,57.36,128.45,266.51,,32.29,0.79,1.4,-,109.79億,,
台新主流基金,ACTT06-EQTTS002,台幣,國內股票開放型一般股票型,2007/02/08,RR4,無,2026/09/11,183.57,-2.08,49.72,127.08,337.7,,37.7,0.69,1.11,-,26.79億,,
復華高成長基金,ACFH03-EQTFH007,台幣,國內股票開放型一般股票型,1998/10/17,RR4,無,2026/09/11,443.99,-4.25,51.56,123.95,272.16,,34.61,0.73,1.45,-,154.11億,,
路博邁台灣5G股票基金T累積級別(新臺幣),ACNB01-EQTNB031,台幣,國內股票開放型一般股票型,2017/09/13,RR4,無,2026/09/11,91.95,-5.49,46.6,123.51,325.5,,40.67,0.63,1.82,-,255.03億,,
路博邁台灣5G股票基金T月配級別(新臺幣) - (配現金)(基金之配息來源可能為本金),ACNB02-ECTNB032,台幣,國內股票開放型一般股票型,2017/09/13,RR4,月配,2026/09/11,56.41,-5.51,46.6,123.5,325.33,,40.68,0.63,1.82,-,65.69億,,
統一黑馬基金,ACPS02-EQTUP003,台幣,國內股票開放型一般股票型,1994/11/01,RR4,無,2026/09/11,643.92,3.56,45.32,122.97,245.51,,29.63,0.83,0.99,-,352.89億,,
復華復華基金,ACFH01-EQTFH008,台幣,國內股票開放型一般股票型,1998/01/23,RR4,無,2026/09/11,125.14,-2.47,51.46,122.95,293.27,,33.28,0.75,1.39,-,104.12億,,
玉山保德信店頭市場基金,ACML05-EQTPD002,台幣,國內股票開放型上櫃股票型,1996/09/16,RR5,無,2026/09/11,187.81,0.9,46.27,122.68,213.02,,35.18,0.71,1.13,-,17.04億,,
復華中小精選基金,ACFH08-EQTFH020,台幣,國內股票開放型中小型,2001/04/03,RR5,無,2026/09/11,438.81,-2.02,45.97,121.24,238.56,,32.32,0.76,1.67,-,171.76億,,
富蘭克林華美第一富基金-A類型,ACFT01-EQTFT001,台幣,國內股票開放型一般股票型,2002/12/13,RR4,無,2026/09/11,291.42,0.36,44.25,120.97,236.4,,28.8,0.84,1.09,-,60.29億,,
統一奔騰基金,ACPS10-EQTUP004,台幣,國內股票開放型科技類,1998/08/11,RR5,無,2026/09/11,749.36,1.75,50,119.81,292.68,,30.56,0.79,0.71,-,625.28億,,
復華大中華中小策略基金,ACFH28-EQTFH005,台幣,跨國投資股票型區域型,2010/12/27,RR5,無,2026/09/10,20.5,-0.68,61.29,114.88,163.5,,32.87,0.72,0.76,-,10.38億,,
復華全球物聯網科技基金-新臺幣,ACFH67-EQTFH011,台幣,跨國投資股票型全球市場,2016/07/04,RR4,無,2026/09/10,80.9,-12.73,42.68,114.3,288.01,,37.62,0.64,1.54,-,290.30億,,
統一大滿貫基金-A類型,ACPS14-EQTUP006,台幣,國內股票開放型一般股票型,2000/04/10,RR4,無,2026/09/11,235.24,1.42,42.17,111.19,249.38,,33.11,0.7,1.04,-,242.07億,,
富邦新台商基金-A類型,ACJS13-EQTJS003,台幣,國內股票開放型中概股型,2003/05/12,RR4,無,2026/09/11,372.43,-2.67,35.19,109.43,283.83,,36.38,0.64,1.18,-,73.43億,,
富邦小而美基金,ACJS04-EQTJS001,台幣,國內股票開放型中小型,1998/07/30,RR5,無,2026/09/11,115.87,-2.31,33.68,108.03,209.48,,36.03,0.64,1.58,-,15.42億,,
復華全球物聯網科技基金-美元,ACFH68-EQUFH011,美元,跨國投資股票型全球市場,2016/07/04,RR4,無,2026/09/10,82.92,-12.38,43.98,106.68,296.56,,38.28,0.6,1.54,-,52.05億,,
復華亞太神龍科技基金-新臺幣,ACFH73-EQTFH017,台幣,跨國投資股票型區域型,2018/01/31,RR5,無,2026/09/10,48.77,-14.26,42.27,104.49,250.86,,39.9,0.57,1.53,-,139.55億,,
群益馬拉松基金,ACCA03-EQTCT001,台幣,國內股票開放型一般股票型,1996/08/20,RR4,無,2026/09/11,511.53,4.08,45.23,103.65,201.54,,24.59,0.88,1.09,-,204.62億,,
復華亞太成長基金,ACFH18-EQTFH009,台幣,跨國投資股票型區域型,2007/01/22,RR5,無,2026/09/10,40.92,-18.37,27.6,100.1,154.16,,37.55,0.59,1.05,-,46.94億,,
復華亞太神龍科技基金-美元,ACFH74-EQUFH018,美元,跨國投資股票型區域型,2018/01/31,RR5,無,2026/09/10,44.98,-13.95,43.52,96.59,256.14,,40.83,0.53,1.67,-,26.05億,,
元大台灣加權股價指數基金,ACKY17-EQTPL007,台幣,國內股票開放型指數型,2004/09/17,RR4,無,2026/09/11,136.699,8.07,37.83,88.27,198.68,,18.44,1.02,1.01,-,201.44億,,
統一大中華中小基金(新台幣),ACPS25-EQTUP002,台幣,跨國投資股票型區域型,2010/08/26,RR5,無,2026/09/10,57.05,-9.87,31.76,87.91,220.51,,28.21,0.69,1.27,-,20.26億,,
富邦高科技基金,ACJS07-EQTJS002,台幣,國內股票開放型科技類,2000/04/25,RR5,無,2026/09/11,92.84,-7.41,23.34,87.44,150.24,,30.92,0.63,0.84,-,19.04億,,
原康健人壽標的＿富邦上選證券投資信託基金,ACJS03-CJTS1,台幣,國內股票開放型一般股票型,1997/12/27,RR4,無,2026/09/11,235.66,-2.88,27.56,86.6,181.39,,30.13,0.64,0.93,-,63.16億,,
富邦上選基金,ACJS03-EQTJS005,台幣,國內股票開放型一般股票型,1997/12/27,RR4,無,2026/09/11,235.66,-2.88,27.56,86.6,181.39,,30.13,0.64,0.93,-,63.16億,,
復華全球大趨勢基金-新臺幣,ACFH22-EQTFH002,台幣,跨國投資股票型全球市場,2008/04/30,RR4,無,2026/09/10,74.98,-14.4,41.37,86.47,148.77,,38.19,0.52,1.64,-,116.84億,,
統一全球新科技基金(新台幣),ACPS38-EQTUP001,台幣,跨國投資股票型全球市場,2016/05/03,RR4,無,2026/09/10,108.55,-13.42,32.78,85.08,262.8,,36.21,0.54,1.51,-,205.22億,,
復華人生目標基金,ACFH11-BLTFH002,台幣,股票債券平衡型一般股票型,2003/03/03,RR4,無,2026/09/11,147.8803,-3.54,35.31,84.14,152.47,,25.34,0.73,0.98,-,134.06億,,
復華傳家二號基金,ACFH07-BLTFH016,台幣,股票債券平衡型一般股票型,2000/09/06,RR4,無,2026/09/11,133.7347,-3.42,35.3,84.09,156.05,,25.35,0.73,0.99,-,195.31億,,
華南永昌永昌基金,AC0013-EQTHN006,台幣,國內股票開放型一般股票型,1993/02/16,RR4,-,2026/09/11,104.47,4.56,27.56,83.06,136.95,,26.91,0.68,1.11,-,17.76億,,
復華華人世紀基金,ACFH23-EQTFH003,台幣,跨國投資股票型全球市場,2009/01/05,RR5,無,2026/09/10,70.74,-19.44,27.23,81.71,267.29,,36.08,0.53,0.65,-,182.77億,,
原康健人壽標的＿富邦日盛證券投資信託基金,ACJS01-CJTS0,台幣,國內股票開放型一般股票型,1997/04/07,RR4,年配,2026/09/11,27.76,-3.38,24.27,81.63,207.51,,30.42,0.61,0.82,-,16.92億,,
復華全球大趨勢基金-美元,ACFH56-EQUFH013,美元,跨國投資股票型全球市場,2016/04/20,RR4,無,2026/09/10,47.26,-14.09,42.61,80.18,155.18,,39.23,0.48,1.66,-,12.96億,,
摩根平衡基金,ACJF87-BLTJF002,台幣,股票債券平衡型價值型股票型,2000/09/28,RR4,無,2026/09/11,114.37,6.68,40.73,77.62,162.26,,17.48,0.97,0.8,-,70.37億,,
復華台灣科技高股息基金B類型 - (配現金)(基金之配息來源可能為本金及收益平準金且本基金並無保證收益及配息),ACFH118-ECTFH024,台幣,國內股票開放型科技類,2024/04/30,RR5,月配,2026/09/11,16.08,3.94,39.8,73.41,-,,20.74,0.79,0.96,-,15.13億,,
復華台灣科技高股息基金A類型(本基金並無保證收益及配息),ACFH117-EQTFH025,台幣,國內股票開放型科技類,2024/04/30,RR5,無,2026/09/11,18.27,3.87,39.68,73.34,-,,20.73,0.79,0.96,-,32.07億,,
富邦全球關鍵半導體基金(新臺幣),ACJS107-EQTJS007,台幣,跨國投資股票型全球市場,2024/07/08,RR4,無,2026/09/10,21.36,-8.21,24.04,72.68,-,,30.9,0.55,1.99,-,14.85億,,
復華台灣好收益基金 - (配現金),ACFH111-ECTFH019,台幣,國內股票開放型一般股票型,2021/01/11,RR4,半年配,2026/09/11,16.48,-6.92,24.86,65.78,132.04,,27.95,0.56,1.05,-,43.86億,,
瀚亞美國高科技基金A類型-新臺幣,ACCP16-EQTPC035,台幣,跨國投資股票型單一國家,2002/06/17,RR4,無,2026/09/10,157.95,2.59,44.86,61.77,189.6,,26.84,0.55,0.61,-,155.45億,,
復華全球平衡基金-新臺幣(本基金有相當比重投資於非投資等級之高風險債券),ACFH12-BLTFH004,台幣,股票債券平衡型跨國投資型,2004/01/02,RR3,無,2026/09/10,54.84,-15.97,18.75,60.07,111.33,,28.04,0.52,1.25,-,200.45億,,
路博邁5G股票基金T累積(新臺幣),ACNB47-EQTNB028,台幣,跨國投資股票型全球市場,2019/06/27,RR4,無,2026/09/10,38.42,-8.89,39.96,59.49,217.78,,33.12,0.45,1.55,-,32.45億,,
復華全球平衡基金-美元(本基金有相當比重投資於非投資等級之高風險債券),ACFH65-BLUFH021,美元,股票債券平衡型跨國投資型,2018/06/06,RR3,無,2026/09/10,26.12,-15.66,22.06,57.82,121.17,,28.5,0.5,1.17,-,10.46億,,
復華數位經濟基金,ACFH06-EQTFH001,台幣,國內股票開放型科技類,2000/05/10,RR5,無,2026/09/11,163.24,-6.46,25.16,57.1,122.64,,28.29,0.49,0.81,-,57.47億,,
路博邁5G股票基金T累積(美元),ACNB49-EQUNB029,美元,跨國投資股票型全球市場,2019/06/27,RR4,無,2026/09/10,37.86,-8.57,41.16,53.22,222.49,,34.33,0.4,1.55,-,43.73億,,
富蘭克林華美AI新科技基金-新台幣,ACFT115-EQTFT038,台幣,跨國投資股票型全球市場,2020/12/03,RR4,無,2026/09/10,25.68,0.27,35.16,52.31,147.64,,25.7,0.5,1.71,-,75.77億,,
路博邁5G股票基金T累積(人民幣),ACNB51-EQRNB030,人民幣,跨國投資股票型全球市場,2019/06/27,RR4,無,2026/09/10,35.06,-9.05,39.46,49.57,199.15,,34.18,0.38,1.55,-,8.89億,,
復華中國新經濟A股基金-新臺幣,ACFH50-EQTFH012,台幣,跨國投資股票型單一國家,2015/05/26,RR5,無,2026/09/10,12.09,-4.28,27.94,46.37,69.33,,24.31,0.48,1.19,-,24.56億,,
富蘭克林華美AI新科技基金-美元,ACFT117-EQUFT039,美元,跨國投資股票型全球市場,2020/12/03,RR4,無,2026/09/10,23.33,0.65,36.27,46.27,151.13,,26.73,0.44,1.71,-,26.74億,,
富邦全球抗暖化基金(本基金非屬環境、社會及治理相關主題基金),ACJS26-EQTJS006,台幣,跨國投資股票型全球市場,2008/01/17,RR4,無,2026/09/10,28.74,-9.74,20.45,45.01,78.51,,33.85,0.35,1.71,-,3.94億,,
玉山保德信全球資源基金,ACML26-EQTPD007,台幣,跨國投資股票型全球市場,2007/09/11,RR4,無,2026/09/10,17.47,9.46,10.99,44.86,51.39,,14.95,0.72,-0.28,-,25.98億,,
摩根東方內需機會基金,ACJF100-EQTJF002,台幣,跨國投資股票型區域型,2008/06/25,RR5,無,2026/09/10,34.24,2.92,19.64,44.59,77.23,,15.02,0.72,0.43,-,11.57億,,
合庫AI電動車及車聯網創新基金(TWD不配息),ACCB46-EQTTC015,台幣,跨國投資股票型全球市場,2019/03/19,RR4,無,2026/09/10,28.75,2.06,27.27,44.18,106.24,,21.9,0.5,0.75,-,8.29億,,
瀚亞亞太高股息基金B-美金 - (配現金)(本基金配息來源可能為本金且基金並無保證收益及配息),ACCP50-ECUPC002,美元,跨國投資股票型區域型,2014/11/17,RR5,月配,2026/09/10,9.75,3.68,17.8,42.89,100.94,,13.22,0.78,0.87,-,0.00億,,
元大日本龍頭企業基金-新台幣A類型,ACYT193-EQTPL014,台幣,跨國投資股票型單一國家,2023/07/07,RR4,無,2026/09/10,16.89,-6.84,13.36,41.46,72.88,,24.73,0.43,1.15,-,172.64億,,
富蘭克林華美亞太平衡基金-新台幣(分配型) - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),ACFT56-BGTFT003,台幣,股票債券平衡型跨國投資型,2016/08/29,RR4,月配,2026/09/10,11.39,-4.35,17.32,40.92,91.68,,18.35,0.55,0.99,-,5.27億,,
富蘭克林華美亞太平衡基金-新台幣(累積型)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),ACFT55-BLTFT003,台幣,股票債券平衡型跨國投資型,2016/08/29,RR4,無,2026/09/10,17.98,-4.41,17.21,40.69,91.28,,18.27,0.55,0.98,-,4.78億,,
群益華夏盛世基金-新臺幣,ACCA25-EQTCT002,台幣,跨國投資股票型區域型,2009/12/22,RR5,無,2026/09/10,23.25,-2.64,19.17,40.65,58.38,,16.93,0.59,1.05,-,26.39億,,
台新中國精選中小基金,ACTT10-EQTTS014,台幣,跨國投資股票型區域型,2010/08/05,RR5,無,2026/09/10,14.24,-11.39,11.34,40.16,58.75,,28.14,0.37,2.28,-,1.84億,,
摩根新興35基金-累積型,ACJF96-EQTJF071,台幣,跨國投資股票型區域型,2006/07/25,RR5,無,2026/09/10,24.41,3,12.85,39.33,74.48,,14.16,0.68,1.1,-,61.14億,,
合庫AI電動車及車聯網創新基金(USD不配息),ACCB47-EQUTC016,美元,跨國投資股票型全球市場,2019/03/19,RR4,無,2026/09/10,27.94,2.49,28.46,38.66,109.45,,22.62,0.43,0.76,-,3.08億,,
野村中國機會基金,ACIC26-EQTIG003,台幣,跨國投資股票型區域型,2009/04/22,RR5,無,2026/09/10,19.98,-8.39,19.07,38.17,57.82,,33.26,0.32,1.49,-,18.76億,,
富蘭克林華美亞太平衡基金-美元(分配型) - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),ACFT58-BGUFT003,美元,股票債券平衡型跨國投資型,2016/08/29,RR4,月配,2026/09/10,11.48,-3.98,18.48,38.1,98.5,,19.14,0.5,1.08,-,2.01億,,
原康健人壽標的＿安聯全球新興市場證券投資信託基金,ACDD10-CATS1,台幣,跨國投資股票型區域型,2005/03/24,RR5,無,2026/09/10,32.61,4.19,15.03,37.02,83.82,,12.41,0.73,1,-,18.08億,,
野村巴西基金,ACIC29-EQTIG004,台幣,跨國投資股票型單一國家,2010/04/01,RR5,無,2026/09/10,8.09,11.43,-0.74,36.89,39.97,,28.83,0.34,1.13,-,6.79億,,
原康健人壽標的＿台新智慧生活基金,ACTT49-CTTS1,台幣,跨國投資股票型全球市場,2017/11/27,RR4,無,2026/09/10,28.71,-3.11,18.29,36.45,106.99,,19.08,0.48,0.62,-,6.87億,,
台新智慧生活基金-新台幣,ACTT49-EQTTS012,台幣,跨國投資股票型全球市場,2017/11/27,RR4,無,2026/09/10,28.71,-3.11,18.29,36.45,106.99,,19.08,0.48,0.62,-,6.87億,,
安聯中國策略基金-新臺幣,ACDD21-EQTAL002,台幣,跨國投資股票型區域型,2009/05/18,RR5,無,2026/09/10,28.41,-2.44,11.76,36.32,53.9,,18.14,0.5,1.26,-,41.88億,,
台新高股息平衡基金(本基金並無保證收益及配息),ACTT03-BLTTS002,台幣,股票債券平衡型一般股票型,2005/06/10,RR4,無,2026/09/11,127.6902,3.45,32.6,36.18,114.97,,23.11,0.4,0.97,-,10.96億,,
原康健人壽標的＿台新高股息平衡基金(本基金並無保證收益及配息),ACTT03-CTTA0,台幣,股票債券平衡型一般股票型,2005/06/10,RR4,無,2026/09/11,127.6902,3.45,32.6,36.18,114.97,,23.11,0.4,0.97,-,10.96億,,
原康健人壽標的＿安聯全球油礦金趨勢證券投資信託基金,ACDD22-CATS5,台幣,跨國投資股票型全球市場,2009/12/01,RR4,無,2026/09/10,15.43,4.89,2.46,35.11,45.16,,14.01,0.62,0.21,-,6.64億,,
安聯全球油礦金趨勢基金,ACDD22-EQTAL003,台幣,跨國投資股票型全球市場,2009/12/01,RR4,無,2026/09/10,15.43,4.89,2.46,35.11,45.16,,14.01,0.62,0.21,-,6.64億,,
玉山保德信大中華基金,ACML08-EQTPD004,台幣,跨國投資股票型區域型,1998/12/11,RR5,無,2026/09/10,49.39,-7.37,13.33,34.83,77.47,,21.45,0.42,1.56,-,20.25億,,
瀚亞亞太高股息基金B-人民幣 - (配現金)(本基金配息來源可能為本金且基金並無保證收益及配息),ACCP56-ECRPC001,人民幣,跨國投資股票型區域型,2014/11/17,RR5,月配,2026/09/10,11.77,2.71,15.19,34.7,81.83,,13.27,0.65,0.86,-,0.28億,,
復華奧林匹克全球優勢組合基金-新臺幣A(本基金有相當比重投資於持有非投資等級高風險債券之基金),ACFH21-BLTFH003,台幣,全球組合型平衡型,2007/11/26,RR3,無,2026/09/10,26.77,-0.11,17.62,32.92,58.78,,11.29,0.72,0.87,-,71.13億,,
復華奧林匹克全球優勢組合基金-新臺幣B-(配現金)(本基金有相當比重投資於持非投資等級高風險債券之基金且基金之配息來源可能為本金),ACFH2101-BCTFH023,台幣,全球組合型平衡型,2017/11/28,RR3,月配,2026/09/10,12.37,-0.11,17.68,32.89,58.75,,11.37,0.71,0.88,-,1.56億,,
玉山保德信拉丁美洲基金,ACML30-EQTPD008,台幣,跨國投資股票型區域型,2010/04/16,RR5,無,2026/09/10,11.27,9.31,0.36,32.59,46.94,,21.9,0.39,0.92,-,4.95億,,
原康健人壽標的＿匯豐成功證券投資信託基金(本基金自110年5月2日起停止申購),AC0005-CHTS0,台幣,國內股票開放型一般股票型,1990/08/13,RR5,-,2026/09/11,67.15,16,26.1,32.19,33.63,,13.75,0.58,0.45,-,5.33億,,
野村泰國基金,ACKH12-EQTIG009,台幣,跨國投資股票型單一國家,1997/06/03,RR5,無,2026/09/10,43.13,4.71,7.5,32.06,18.62,,13.95,0.57,0.77,-,8.77億,,
群益中國新機會基金-美元,ACCA43-EQUCT002,美元,跨國投資股票型全球市場,2014/03/26,RR5,無,2026/09/10,10.1268,-13.06,18.76,31.93,41.21,,28.81,0.31,1.11,-,6.00億,,
原康健人壽標的＿台新智慧生活基金,ACTT50-CTUS0,美元,跨國投資股票型全球市場,2017/11/27,RR4,無,2026/09/10,27.2976,-2.76,19.33,31.07,109.91,,19.66,0.41,0.47,-,5.05億,,
台新智慧生活基金-美元,ACTT50-EQUTS015,美元,跨國投資股票型全球市場,2017/11/27,RR4,無,2026/09/10,27.2976,-2.76,19.33,31.07,109.91,,19.66,0.41,0.47,-,5.05億,,
中國信託成長轉機多重資產基金-臺幣B - (配現金)    (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),ACDS125-BGTCB006,台幣,多重資產型,2023/08/15,RR3,月配,2026/09/10,13.6599,1.25,14.37,30.62,62.86,,12.69,0.6,1.02,-,2.91億,,
中國信託成長轉機多重資產基金-臺幣A    (本基金有相當比重投資於非投資等級之高風險債券),ACDS124-BLTCB005,台幣,多重資產型,2023/08/15,RR3,無,2026/09/10,16.3243,1.27,14.4,30.56,62.84,,12.66,0.6,1.02,-,4.33億,,
安聯全球生技趨勢基金-新臺幣,ACDD05-EQTAL006,台幣,跨國投資股票型全球市場,2002/06/21,RR4,無,2026/09/10,56.33,15.29,6.1,29.14,32.23,,22.85,0.34,0.56,-,23.40億,,
復華東協世紀基金,ACFH32-EQTFH006,台幣,跨國投資股票型區域型,2011/10/24,RR5,無,2026/09/10,21.12,2.92,15.35,28.94,45.55,,12.33,0.59,0.63,-,4.26億,,
玉山保德信全球醫療生化基金,ACML16-EQTPD005,台幣,跨國投資股票型全球市場,2002/06/20,RR3,無,2026/09/10,58.73,11.13,10.08,28.09,32.07,,20.41,0.36,0.43,-,113.71億,,
安聯四季成長組合基金-A類型-新臺幣,ACDD30-BSTAL001,台幣,全球組合型股票型,2014/08/13,RR4,無,2026/09/10,26.14,1.48,12.38,27.89,65.76,,10.32,0.67,0.99,-,59.53億,,
群益全民成長樂退組合B基金(月配型－新台幣) - (配現金)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),ACCA221-BGTCT013,台幣,全球組合型平衡型,2019/07/23,RR4,月配,2026/09/10,12.574,-2.31,12.13,27.34,58.35,,13.97,0.5,1.17,-,10.19億,,
群益全民成長樂退組合A基金(累積型－新台幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),ACCA219-BSTCT011,台幣,全球組合型平衡型,2019/07/23,RR4,無,2026/09/10,19.2224,-2.31,12.11,27.32,58.37,,13.97,0.5,1.17,-,12.60億,,
富蘭克林華美多重資產收益基金-新台幣(分配型) - (配現金)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),ACFT48-BGTFT004,台幣,多重資產型,2016/05/18,RR3,月配,2026/09/10,8.5,-0.5,14.29,27.15,60.91,,12.42,0.55,0.96,-,57.21億,,
瀚亞非洲基金,ACCP31-EQTPC001,台幣,跨國投資股票型區域型,2008/10/08,RR5,無,2026/09/10,36.97,4.46,-1.73,27.13,74.14,,17.14,0.41,0.73,-,5.06億,,
摩根泛亞太股票入息基金-月配息型(人民幣) - (配現金)(本基金之配息來源可能為本金且並無保證收益及配息),ACJF121-BCRJF001,人民幣,跨國投資股票型區域型,2014/10/20,RR5,月配,2026/09/10,13.55,5.18,13.23,27.12,69.02,,11.36,0.6,0.78,-,0.72億,,
摩根泛亞太股票入息基金-月配息型(人民幣) - (配股數)(本基金之配息來源可能為本金且並無保證收益及配息),ACJF121-BNRJF001,人民幣,跨國投資股票型區域型,2014/10/20,RR5,月配,2026/09/10,13.55,5.18,13.23,27.12,69.02,,11.36,0.6,0.78,-,0.72億,,
原康健人壽標的＿安聯全球綠能趨勢證券投資信託基金,ACDD15-CATS4,台幣,跨國投資股票型全球市場,2006/10/11,RR4,無,2026/09/10,15.41,-0.96,5.33,27.04,41.64,,14.79,0.47,1.09,-,62.87億,,
富蘭克林華美多重資產收益基金-新台幣累積型(本基金有相當比重投資於非投資等級之高風險債券),ACFT47-BLTFT045,台幣,多重資產型,2016/05/18,RR3,無,2026/09/10,17.46,-0.51,14.19,26.98,60.63,,12.56,0.54,0.97,-,24.19億,,
中國信託成長轉機多重資產基金-美元A     (本基金有相當比重投資於非投資等級之高風險債券),ACDS127-BLUCB007,美元,多重資產型,2023/08/15,RR3,無,2026/09/10,16.766,1.65,15.42,25.99,67.42,,12.77,0.52,1.01,-,1.64億,,
中國信託成長轉機多重資產基金-美元B - (配現金)          (本基金有相當比重投資於非投資等級之高風險債券且本基金之配息來源可能為本金),ACDS128-BGUCB008,美元,多重資產型,2023/08/15,RR3,月配,2026/09/10,14.3322,1.64,15.39,25.97,67.41,,12.78,0.51,1.01,-,0.96億,,
